id,placed_at,cost,employee_id
582,2025-05-26T02:28:00.006221,5.80,10
583,2024-11-30T03:39:47.441090,27.65,5
584,2024-12-21T23:24:29.007947,23.75,0
585,2024-10-20T10:49:10.535432,37.65,3
586,2024-10-30T20:42:06.745119,35.70,10
587,2024-12-12T12:13:18.771798,39.65,1
588,2025-08-25T22:04:45.196840,9.05,3
589,2025-09-23T14:09:38.611387,21.85,5
590,2025-08-14T19:20:07.136023,33.10,11
591,2024-12-19T09:15:57.123843,33.20,9
592,2025-03-24T13:53:26.394346,27.20,1
593,2024-08-30T18:52:02.126034,21.45,3
594,2024-07-13T04:33:55.576143,30.80,7
595,2025-01-05T15:41:36.095195,33.00,9
596,2024-07-13T12:54:24.953773,31.20,0
597,2024-10-10T12:15:52.120127,29.75,7
598,2025-06-27T22:43:11.278391,30.30,10
599,2025-03-19T18:58:08.705933,17.25,5
600,2024-08-28T09:17:14.127863,29.85,0
601,2024-12-15T14:06:27.251730,31.90,9
602,2024-05-21T04:00:50.686123,23.60,7
603,2025-01-17T07:59:04.546364,6.70,5
604,2025-06-09T14:54:08.879848,31.10,3
605,2025-07-01T02:58:10.657594,44.70,6
606,2025-10-01T05:19:11.244528,38.75,2
607,2024-11-23T23:18:19.311889,21.30,9
608,2025-04-12T22:25:03.103656,41.45,4
609,2024-06-28T17:35:27.203511,30.95,4
610,2025-09-06T23:33:41.950987,6.50,7
611,2024-09-30T07:32:45.254935,26.70,0
612,2024-12-23T13:13:47.564796,41.85,8
613,2024-05-31T20:27:36.694876,39.40,6
614,2024-11-28T12:29:51.771615,15.50,4
615,2024-11-21T17:13:38.695184,23.90,8
616,2025-07-02T09:25:53.027858,5.20,0
617,2025-04-08T07:53:31.631156,29.90,6
618,2024-10-10T09:28:16.273409,32.75,4
619,2024-06-09T13:38:49.275326,6.70,1
620,2024-09-11T13:25:18.174758,40.90,3
621,2024-11-20T21:54:02.569844,30.35,2
622,2025-06-02T23:23:01.205476,8.00,7
623,2024-07-02T16:04:20.443175,40.00,0
624,2025-08-30T08:39:54.194279,6.70,8
625,2024-11-09T13:45:46.608519,14.25,6
626,2025-03-01T22:55:49.537892,35.50,3
627,2025-01-21T15:23:19.704558,21.45,2
628,2025-02-28T01:55:43.273927,27.00,4
629,2024-08-11T11:44:26.863939,42.40,10
630,2025-09-30T20:22:33.876995,37.15,4
631,2025-03-28T07:24:08.920995,23.75,8
632,2024-07-18T10:30:37.241222,6.75,11
633,2024-06-19T01:45:23.297637,37.55,5
634,2025-05-31T00:36:51.941096,37.45,6
635,2024-08-05T01:51:33.070247,30.40,4
636,2024-05-26T18:46:54.361599,6.20,4
637,2024-07-30T00:18:40.665011,25.45,8
638,2025-08-23T03:46:08.672358,15.45,2
639,2024-10-11T07:03:56.780489,30.70,2
640,2025-05-16T09:24:26.737247,9.45,2
641,2025-02-07T10:26:03.877547,23.25,5
642,2024-12-12T10:13:27.116820,40.15,3
643,2024-11-05T04:58:23.486211,35.45,7
644,2024-09-17T20:20:11.488001,42.35,6
645,2025-09-08T03:35:50.372974,6.55,10
646,2025-04-30T05:26:32.294835,9.20,7
647,2025-08-14T05:17:31.691047,8.00,9
648,2025-07-11T08:42:27.864626,43.95,5
649,2025-03-09T00:45:22.862181,17.45,10
650,2025-05-01T12:13:37.085072,6.95,10
651,2025-07-07T23:48:29.760639,39.90,3
652,2024-12-10T05:50:52.593248,42.05,7
653,2024-06-07T21:51:54.866345,28.65,3
654,2024-06-02T20:16:02.650702,6.55,0
655,2025-08-07T07:15:10.771164,8.50,6
656,2025-09-24T22:31:59.470603,30.75,3
657,2025-04-18T06:00:55.042946,15.75,5
658,2024-07-15T04:07:53.414020,28.95,9
659,2024-10-16T11:36:40.430613,9.25,5
660,2024-06-30T02:04:34.203639,24.25,9
661,2024-12-07T21:02:01.210569,18.55,6
662,2025-05-31T00:03:42.939576,8.20,5
663,2024-08-19T01:33:51.954724,8.25,5
664,2024-07-27T23:16:22.667027,38.00,4
665,2024-09-18T05:11:16.714922,6.75,1
666,2024-10-16T14:59:53.271560,14.95,1
667,2024-05-19T21:09:45.450526,34.50,2
668,2024-11-04T03:49:23.755153,8.25,4
669,2024-09-23T03:43:30.217025,33.30,2
670,2025-02-16T00:30:22.384018,42.30,9
671,2025-06-03T08:01:54.328370,25.10,11
672,2024-10-10T00:26:42.536710,15.70,1
673,2025-02-07T00:30:58.049185,25.70,9
674,2024-07-22T15:56:31.842270,24.05,4
675,2025-01-10T13:26:54.717911,39.85,5
676,2024-10-17T20:15:16.724891,21.45,3
677,2025-09-01T06:33:50.223502,17.25,3
678,2024-06-04T21:43:52.878040,5.80,11
679,2025-09-12T12:50:27.916202,7.50,7
680,2025-03-05T04:01:41.949490,36.65,11
681,2025-07-24T08:18:29.555975,40.95,10
682,2025-01-29T08:44:05.910278,25.95,6
683,2024-11-14T22:29:43.928080,14.90,8
684,2025-09-28T20:08:54.643725,16.95,11
685,2025-05-20T00:00:31.937549,23.55,7
686,2025-09-09T14:38:14.774540,15.95,6
687,2025-06-09T19:56:33.624504,10.30,8
688,2025-03-17T04:54:10.036010,42.75,10
689,2025-02-09T00:37:11.497638,14.85,5
690,2025-09-10T18:29:14.345935,38.80,3
691,2025-05-30T03:48:52.064134,39.45,10
692,2024-08-17T10:47:45.599260,25.55,9
693,2025-05-12T07:02:47.493448,32.00,0
694,2024-12-29T22:47:47.318314,25.45,9
695,2024-06-22T20:49:00.116203,21.00,4
696,2025-03-02T18:26:24.110366,30.80,10
697,2024-07-14T07:42:43.023166,22.95,2
698,2024-07-23T21:05:08.638541,36.90,2
699,2024-07-18T11:05:39.724253,39.70,4
700,2025-02-01T15:27:00.934738,30.00,8
701,2024-11-04T04:33:28.989563,40.00,8
702,2024-12-23T05:35:01.766622,7.25,6
703,2025-08-04T00:56:35.533536,8.25,4
704,2025-07-07T15:13:13.886205,39.35,1
705,2024-05-24T11:59:38.380361,7.75,7
706,2025-02-01T12:37:34.726410,16.75,7
707,2024-10-05T17:55:37.259622,27.00,2
708,2025-07-10T08:59:26.373345,29.75,9
709,2025-02-26T04:23:46.676190,15.20,2
710,2025-05-28T13:08:51.016889,7.25,7
711,2025-06-05T15:20:37.826702,7.70,6
712,2025-06-11T06:09:16.692502,14.70,4
713,2025-04-13T01:25:22.162161,35.45,3
714,2024-06-26T13:12:16.481501,14.75,8
715,2025-02-27T05:54:43.468516,31.95,4
716,2025-04-06T11:49:43.733019,34.05,8
717,2025-07-08T01:44:09.972587,25.65,5
718,2025-04-24T19:12:58.126051,13.20,9
719,2024-12-06T15:58:44.131951,24.50,0
720,2024-07-24T19:16:15.699126,23.45,2
721,2025-04-18T01:04:27.733319,8.25,9
722,2025-01-21T08:20:52.962679,34.15,10
723,2024-11-04T04:59:22.412853,27.45,11
724,2024-11-30T12:17:02.262475,16.55,3
725,2024-06-08T23:18:05.169873,42.25,2
726,2025-01-23T08:35:07.154021,28.20,11
727,2025-02-04T22:01:50.236136,32.90,6
728,2024-11-30T18:07:52,6.95,11
729,2025-06-07T21:26:31.441870,29.00,4
730,2024-05-30T01:49:39.428657,15.95,6
731,2024-09-23T21:38:42.791168,8.00,11
732,2024-11-26T20:07:16.912922,7.25,5
733,2025-07-28T12:10:48.606649,33.25,4
734,2024-10-28T06:30:50.131533,24.35,7
735,2025-07-24T03:51:22.299325,37.20,9
736,2025-06-11T11:27:27.742403,39.45,4
737,2025-06-12T02:33:12.138425,39.45,3
738,2025-08-08T08:44:16.148449,28.75,9
739,2024-12-18T14:54:30.518464,26.30,2
740,2025-04-05T16:49:45.367537,27.30,3
741,2024-06-14T01:00:08.644094,25.45,3
742,2024-09-18T10:26:02.162429,36.20,2
743,2025-04-27T03:18:24.969297,7.00,2
744,2025-03-11T15:35:27.731992,30.00,10
745,2024-06-07T11:31:55.102839,32.70,1
746,2025-09-01T13:35:56.442725,7.95,11
747,2025-07-08T08:03:29.319281,29.95,1
748,2025-01-22T09:49:45.213184,31.20,6
749,2024-11-02T00:51:58.974429,7.75,7
750,2024-08-24T01:31:07.870312,33.95,6
751,2025-06-11T10:52:24.009322,38.75,0
752,2025-05-18T05:52:54.241299,15.20,10
753,2025-05-22T16:25:07.170651,7.50,1
754,2024-10-11T02:57:11.537970,39.20,8
755,2024-12-16T05:08:11.745726,24.00,9
756,2025-06-11T01:31:03.228645,33.95,4
757,2024-07-12T22:27:31.546631,24.70,1
758,2025-02-05T02:27:52.687409,19.25,3
759,2024-12-07T00:57:02.598470,23.55,4
760,2025-07-05T09:35:20.601024,42.45,2
761,2025-04-11T01:14:54.226721,41.25,1
762,2025-04-08T03:19:22.279356,5.80,8
763,2025-04-06T09:51:36.325504,29.95,5
764,2025-03-15T12:52:00.245739,33.05,0
765,2025-09-15T11:45:27.237336,33.20,4
766,2025-01-07T03:35:34.664397,43.85,10
767,2025-04-09T17:48:20.320345,17.65,9
768,2024-12-12T22:07:57.740290,24.90,9
769,2024-11-18T03:25:24.845967,15.00,9
770,2024-05-20T09:26:59.223289,36.30,8
771,2024-12-09T05:28:53.442068,6.55,10
772,2024-06-16T07:56:31.612861,23.70,5
773,2024-09-27T23:41:59.696589,38.00,9
774,2025-03-05T11:23:00.982732,24.95,0
775,2024-10-31T00:13:57.905969,7.00,9
776,2025-05-26T15:07:52.239086,44.20,3
777,2025-05-20T04:55:52.788488,35.15,2
778,2025-06-26T19:32:27.137376,14.50,4
779,2025-02-21T02:17:09.379538,9.00,4
780,2024-10-22T23:31:16.150241,38.30,7
781,2024-08-22T14:40:10.749123,32.15,3
782,2024-08-22T07:36:58.774777,29.00,2
783,2025-06-23T09:13:07.099482,42.10,0
784,2024-11-30T16:46:08,23.45,3
785,2025-07-14T04:24:42.052922,16.45,0
786,2025-06-02T16:11:36.718996,41.20,5
787,2025-04-17T09:50:37.750774,8.75,3
788,2025-02-05T03:29:57.459770,32.90,1
789,2024-09-21T21:54:21.226236,6.25,0
790,2025-07-09T11:39:01.800623,41.15,2
791,2024-10-05T23:13:29.380245,6.95,5
792,2024-06-28T06:49:45.612604,22.00,9
793,2024-11-11T09:07:35.101624,38.95,10
794,2025-06-02T21:07:40.601864,8.25,1
795,2024-05-30T09:30:30.972280,24.00,10
796,2025-07-07T20:49:09.775360,35.25,0
797,2025-02-04T21:52:21.594960,14.95,11
798,2024-09-27T09:24:12.130151,6.55,7
799,2025-02-28T14:22:56.344079,8.45,1
800,2025-08-14T05:28:10.051632,39.70,3
801,2025-05-16T11:23:10.962970,17.20,5
802,2025-01-21T09:28:49.661140,8.25,6
803,2025-02-20T01:42:24.807496,33.15,6
804,2024-06-25T16:40:23.180656,21.65,10
805,2024-07-06T21:21:31.001099,38.90,9
806,2025-06-05T17:32:42.989504,9.25,2
807,2025-03-08T07:27:18.301084,43.45,4
808,2024-11-24T09:25:00.661013,35.15,0
809,2025-08-15T17:45:41.617944,7.20,1
810,2025-02-13T20:43:24.264590,39.35,6
811,2025-07-29T20:03:38.442408,41.40,0
812,2025-04-19T05:37:56.995761,8.00,1
813,2024-09-08T22:48:55.789487,7.75,0
814,2025-09-25T16:53:34.841163,32.85,3
815,2024-07-11T23:20:06.650180,7.00,10
816,2024-08-16T19:08:53.076077,9.75,10
817,2025-05-21T11:13:29.542992,43.65,11
818,2025-04-05T20:15:40.327873,43.00,0
819,2024-08-06T10:30:24.142095,44.15,0
820,2024-08-07T04:31:48.992299,7.50,3
821,2025-09-11T23:30:41.583796,17.00,1
822,2024-12-05T08:10:34.510530,29.15,3
823,2025-05-16T02:02:11.704401,14.20,0
824,2024-08-20T18:24:39.032403,37.30,2
825,2024-11-02T10:19:37.845046,22.65,11
826,2025-03-13T07:42:15.068547,39.00,2
827,2025-04-13T19:35:02.722091,32.25,3
828,2025-06-30T00:44:08.099093,40.45,5
829,2024-06-06T12:41:36.087579,38.25,4
830,2025-03-23T06:22:06.749590,7.55,10
831,2025-04-18T03:10:43.747755,43.65,7
832,2025-05-11T21:46:28.163580,6.95,7
833,2024-11-01T14:27:58.502645,38.70,10
834,2024-12-12T12:31:03.150329,7.45,11
835,2025-09-08T09:53:59.545295,40.85,9
836,2024-05-20T23:58:33.987247,41.50,7
837,2025-01-28T02:03:31.823834,16.55,6
838,2024-09-27T15:03:41.891085,38.50,0
839,2024-12-09T04:54:15.857858,17.00,7
840,2025-06-02T20:42:35.162874,22.90,4
841,2025-10-01T05:13:38.897762,33.15,5
842,2024-07-22T21:40:40.292536,38.25,3
843,2025-02-07T23:35:57.031544,14.50,11
844,2025-08-25T11:56:28,40.50,7
845,2024-11-23T14:25:01.421985,8.45,10
846,2024-11-28T07:09:15.135613,14.25,3
847,2024-08-17T05:35:56.478954,33.20,1
848,2025-02-03T08:59:10.713339,31.25,6
849,2024-07-03T03:06:43.043254,30.90,11
850,2025-01-23T15:56:52.854973,9.70,3
851,2025-01-11T04:49:32.864951,37.25,9
852,2025-07-25T22:37:19.779165,31.35,3
853,2024-09-27T19:42:04.558280,26.70,2
854,2025-09-03T03:58:40.258639,42.45,11
855,2024-07-10T23:13:58.617222,20.50,9
856,2025-07-17T05:43:08.097165,6.25,5
857,2025-06-10T23:07:15.122564,7.70,8
858,2024-09-14T21:39:30.738840,32.20,9
859,2025-05-23T14:08:22.503186,8.00,4
860,2024-09-21T02:23:52.397119,13.80,3
861,2024-07-26T01:27:46.353108,34.50,10
862,2024-05-31T07:35:33.817818,34.00,10
863,2024-10-09T07:08:37.430221,41.70,7
864,2025-04-29T21:16:09.404199,24.00,6
865,2025-02-05T02:33:31.605916,15.95,4
866,2024-08-04T21:48:48.929989,42.35,6
867,2024-06-19T00:08:47.074474,28.40,11
868,2024-10-13T14:39:39.289472,17.20,4
869,2024-11-14T08:59:10.745864,38.60,3
870,2025-02-06T12:16:33.404503,22.45,2
871,2024-10-10T01:44:19.717789,20.85,2
872,2025-01-09T12:04:21.828486,20.55,9
873,2024-08-12T09:53:02.148589,27.70,8
874,2024-08-11T09:01:41.918072,26.35,7
875,2025-05-30T05:07:55.645684,7.70,0
876,2025-02-12T23:49:43.657630,8.95,1
877,2024-08-22T10:53:03.334497,18.50,7
878,2024-07-23T22:14:46.312153,18.20,1
879,2025-01-20T12:41:49.275615,6.55,1
880,2024-10-08T03:45:22.970694,23.25,10
881,2025-02-17T18:29:21.574260,17.70,11
882,2024-09-30T13:33:48.225003,38.45,1
883,2025-09-19T10:22:36.675265,41.50,8
884,2024-06-03T21:45:28.507192,39.25,9
885,2025-05-28T00:46:22.799673,30.45,3
886,2024-10-11T21:55:26.214957,14.55,9
887,2025-01-13T03:28:17.423093,17.05,10
888,2025-05-16T08:11:57.525625,36.95,5
889,2024-10-03T10:39:16.961837,33.45,3
890,2024-08-20T08:42:55.962119,28.20,2
891,2024-11-29T08:45:06.108464,38.95,7
892,2025-07-24T15:53:38.131663,16.00,5
893,2024-11-28T10:39:36.764449,32.60,9
894,2024-12-20T00:33:44.040610,10.20,9
895,2024-08-20T12:25:07.865971,23.50,10
896,2025-01-25T20:29:50.605108,40.65,6
897,2024-06-29T23:53:41.688266,17.50,3
898,2024-11-29T04:35:53.113602,5.95,10
899,2024-07-21T21:08:23.104320,9.25,1
900,2024-08-28T06:13:18.644912,14.95,2
901,2025-05-15T00:39:39.124975,29.45,4
902,2024-10-27T08:03:28.754125,40.70,10
903,2025-03-30T06:29:27.196289,35.50,0
904,2025-08-05T13:14:44.271306,12.80,5
905,2024-09-12T03:03:15.835368,15.50,4
906,2024-08-02T20:53:41.214997,16.55,7
907,2025-09-20T23:49:07.771742,33.05,9
908,2024-05-23T21:11:25.907432,13.95,6
909,2024-10-06T11:19:18.772634,31.70,1
910,2024-09-15T07:28:37.517596,43.40,8
911,2024-11-07T01:38:04.198100,33.65,7
912,2025-07-27T05:27:21.901701,26.40,0
913,2024-08-29T18:55:31.932663,36.30,6
914,2025-07-30T02:56:05.502252,6.80,0
915,2024-12-18T12:23:02.098708,7.25,7
916,2024-06-01T01:34:51.660083,14.75,4
917,2025-03-28T21:48:59.197241,43.70,7
918,2024-07-04T22:06:54.583674,37.05,8
919,2025-02-23T00:47:45.753569,35.45,3
920,2025-08-22T06:36:46.117666,32.00,11
921,2025-04-24T11:56:20.680174,39.45,4
922,2024-07-20T21:41:16.066032,36.30,10
923,2025-08-19T04:14:40.008340,15.30,0
924,2024-11-20T10:58:12.446679,17.45,7
925,2024-12-16T21:42:49.430002,30.95,7
926,2025-02-21T15:23:11.190752,8.75,5
927,2025-01-30T15:11:37.480994,41.40,7
928,2025-02-19T23:17:40.594994,17.75,6
929,2024-07-30T20:32:42.738093,15.95,0
930,2024-09-15T03:43:51.808099,33.65,4
931,2025-04-01T02:35:17.292010,40.40,10
932,2024-09-21T11:47:16.795162,28.70,6
933,2025-07-29T17:10:19.862651,41.10,8
934,2025-08-25T05:43:26.402883,7.05,1
935,2025-05-13T01:12:29.889590,23.00,0
936,2024-11-21T04:27:44.004246,40.65,7
937,2024-12-21T15:59:04.570236,15.00,5
938,2024-08-27T07:24:03.707850,18.00,2
939,2024-06-09T05:27:25.000454,23.70,2
940,2024-12-01T00:46:50.791590,24.05,5
941,2024-11-29T02:45:29.663162,29.95,9
942,2025-01-17T06:00:28.134014,8.95,5
943,2025-01-30T15:42:57.396054,32.20,4
944,2025-04-27T03:24:56.963490,14.30,2
945,2025-01-23T07:02:13.253432,14.45,8
946,2025-08-12T12:57:52.792400,21.75,7
947,2025-01-28T08:42:43.012167,5.80,3
948,2025-02-09T00:12:51.863301,9.45,3
949,2025-03-25T01:10:02.974488,8.25,10
950,2025-02-13T16:09:27.198901,15.65,2
951,2025-02-12T23:51:03.656081,30.50,2
952,2024-05-20T01:53:37.971503,34.45,1
953,2024-12-27T05:08:09.958561,15.70,4
954,2025-05-23T00:20:41.849375,10.05,6
955,2024-05-20T07:21:32.715914,8.00,0
956,2025-08-08T12:37:34.675757,26.00,10
957,2024-09-24T15:56:48.822300,31.95,11
958,2024-11-13T07:08:43.519272,20.45,0
959,2025-08-01T14:01:09.442305,17.25,3
960,2024-08-10T20:51:12.558494,6.25,1
961,2025-07-04T13:30:43.768206,23.15,10
962,2024-07-13T01:40:17.920157,16.45,9
963,2025-04-24T16:49:09.103735,15.45,7
964,2025-04-08T09:00:09.771336,23.70,9
965,2025-02-09T15:27:39.130219,14.50,9
966,2025-05-04T10:40:48.137257,8.80,2
967,2024-12-10T07:49:28.520632,36.20,9
968,2025-06-07T11:39:12.841421,29.70,9
969,2024-12-16T14:58:48.808931,24.85,3
970,2025-02-12T11:05:16.244675,14.65,8
971,2025-09-21T19:29:53.159039,7.00,11
972,2025-09-27T03:40:21.563028,22.45,2
973,2024-12-07T22:31:57.633600,30.95,5
974,2024-05-30T17:58:51.119838,7.50,0
975,2024-10-31T23:47:11.210885,24.15,0
976,2025-05-19T07:38:14.804482,32.75,4
977,2024-07-20T22:40:25.251203,43.30,5
978,2025-05-29T22:15:40.600234,33.30,0
979,2025-05-07T12:04:19.330245,8.00,9
980,2025-02-12T17:45:39.733749,29.60,9
981,2025-01-04T03:48:50.902671,16.05,5
982,2024-11-30T04:12:42,25.20,10
983,2024-10-06T07:34:05.221416,41.40,1
984,2025-04-08T15:01:13.868587,17.30,2
985,2025-03-08T08:04:50.225929,31.20,10
986,2024-05-21T09:49:37.728328,7.00,9
987,2025-03-13T08:38:39.055903,23.05,9
988,2025-08-18T21:07:58.844918,31.10,3
989,2025-03-27T21:00:31.016630,18.25,5
990,2024-10-20T07:10:27.616123,25.30,5
991,2025-02-02T08:44:34.416293,22.90,10
992,2024-09-02T22:00:43.888847,33.20,3
993,2025-07-18T02:47:29.954911,33.70,9
994,2024-10-09T06:32:19.900464,9.00,3
995,2024-09-25T14:51:31.974312,30.75,5
996,2025-02-19T16:20:57.077645,24.55,6
997,2025-01-15T15:39:10.361541,23.65,11
998,2025-07-17T19:14:42.292286,23.30,9
999,2024-08-12T07:34:34.696951,10.45,3
1000,2025-03-06T15:21:00.454662,38.30,3
1001,2024-08-21T06:29:54.620278,7.25,7
1002,2025-04-17T10:33:28.815586,15.90,8
1003,2025-06-29T02:41:11.516562,23.25,4
1004,2024-09-02T23:28:49.353694,30.70,6
1005,2025-09-24T05:01:00.371490,14.30,3
1006,2024-12-04T01:49:37.325061,38.95,7
1007,2024-07-18T23:00:17.684223,8.25,11
1008,2024-05-27T13:59:37.964899,39.40,3
1009,2025-02-04T09:02:01.078396,14.95,7
1010,2025-05-11T03:25:20.427906,22.30,11
1011,2025-03-09T14:19:47.327392,9.70,10
1012,2024-08-30T14:32:55.851632,41.70,3
1013,2024-10-19T19:15:52.572170,28.85,0
1014,2024-09-27T04:12:27.142371,32.65,1
1015,2025-03-17T04:32:06.943490,16.70,7
1016,2024-09-02T04:53:48.258950,31.75,0
1017,2024-11-15T05:25:54.132180,7.25,6
1018,2024-07-04T13:15:46.990988,24.45,5
1019,2025-07-14T03:03:58.566037,21.90,4
1020,2025-08-01T05:11:04.405204,39.35,6
1021,2025-08-14T00:54:59.690775,36.65,9
1022,2025-03-19T01:39:29.438559,26.20,5
1023,2025-02-25T06:22:39.824570,25.35,9
1024,2025-09-11T16:47:33.200096,9.95,8
1025,2025-02-03T15:11:41.036131,37.75,10
1026,2024-12-30T21:26:03.848293,18.00,1
1027,2024-12-07T01:37:00.613966,33.75,11
1028,2025-03-20T01:54:05.876190,28.20,11
1029,2024-10-11T18:40:03.722647,23.25,10
1030,2024-07-19T09:55:54.995706,33.00,9
1031,2025-08-03T23:35:16.667325,42.15,9
1032,2024-11-27T23:37:45.014329,14.70,8
1033,2025-02-17T03:02:16.051141,23.70,9
1034,2025-08-12T12:06:23.518174,31.45,7
1035,2024-11-24T10:50:33.254583,28.55,11
1036,2025-03-22T20:03:38.252215,7.75,11
1037,2025-05-25T05:21:17.675257,23.65,6
1038,2024-07-28T11:34:23.016069,15.50,7
1039,2024-12-07T12:19:24.323353,38.00,5
1040,2024-06-26T00:50:02.851783,33.20,11
1041,2025-04-30T20:43:58,44.40,7
1042,2024-07-02T22:42:38.332484,10.70,1
1043,2024-08-06T22:03:09.270462,18.20,7
1044,2024-12-14T02:25:24.287817,15.95,6
1045,2025-07-24T04:24:48.310309,27.20,1
1046,2025-08-06T10:34:34.331131,17.95,2
1047,2025-06-01T22:53:02.700688,38.05,10
1048,2025-03-21T23:22:03.181558,42.50,11
1049,2025-04-20T15:13:38.238079,39.25,10
1050,2025-09-19T14:42:53.829871,31.55,0
1051,2025-09-19T10:57:48.885373,25.85,11
1052,2024-09-07T13:42:40.619734,7.70,3
1053,2025-09-11T11:08:45.346704,33.40,1
1054,2025-05-15T15:03:04.916059,14.25,4
1055,2025-01-26T16:43:09.762504,32.85,6
1056,2024-09-25T14:31:50.755893,35.40,1
1057,2025-02-02T12:59:56.088662,23.45,1
1058,2024-11-20T16:28:31.693750,15.30,6
1059,2025-03-19T21:07:55.056027,32.60,3
1060,2025-01-23T21:36:16.302391,21.05,3
1061,2025-01-16T19:27:08.177935,33.15,5
1062,2025-04-03T02:14:35.675233,25.00,4
1063,2025-08-30T23:08:26.619798,21.55,7
1064,2025-01-06T03:34:59.822824,34.95,2
1065,2025-09-01T21:14:32.762208,6.45,3
1066,2025-02-15T05:04:02.993838,42.80,4
1067,2025-01-08T13:52:09.295289,28.30,0
1068,2025-05-18T18:18:56.473749,8.00,11
1069,2025-09-14T18:45:03.799204,22.65,0
1070,2024-07-07T21:05:57.114434,13.50,6
1071,2025-01-27T14:02:04.471562,24.70,10
1072,2025-07-11T16:31:30.147352,20.65,10
1073,2024-12-22T20:32:04.632778,32.95,7
1074,2024-10-17T11:59:47.468135,23.50,6
1075,2025-02-14T11:54:12.668639,27.00,4
1076,2025-02-13T14:01:23.339420,17.15,4
1077,2024-07-23T07:09:00.711545,15.95,10
1078,2025-01-14T05:55:54.203265,29.65,0
1079,2025-04-10T19:44:46.421651,33.25,6
1080,2024-05-30T06:26:55.093624,8.75,6
1081,2024-08-14T09:09:57.436430,28.25,7
1082,2025-02-26T15:22:50.609538,6.50,10
1083,2025-06-24T18:14:29.809124,42.85,10
1084,2024-08-10T00:37:44.492142,9.20,0
1085,2024-09-17T13:35:00.922222,33.60,0
1086,2024-12-16T00:56:41.068624,6.25,1
1087,2025-06-16T21:50:20.089754,7.45,1
1088,2025-03-11T07:23:09.647752,19.25,8
1089,2025-04-24T15:35:33.940326,31.50,11
1090,2024-11-04T16:35:03.739194,20.35,8
1091,2025-01-04T06:36:38.252258,38.80,8
1092,2024-07-05T22:04:45.146218,43.25,8
1093,2025-03-02T10:14:17.113788,42.20,1
1094,2025-03-15T12:14:28.687090,17.70,1
1095,2024-08-20T14:45:08.802397,24.25,6
1096,2024-12-02T12:14:37.525314,38.20,1
1097,2025-01-25T07:00:02.128362,46.15,11
1098,2024-05-29T09:49:24.259101,22.00,9
1099,2024-11-12T23:09:01.763189,27.80,7
1100,2025-06-16T05:29:45.413375,7.05,2
1101,2024-06-25T08:35:45.668575,9.70,0
1102,2024-10-08T19:38:13.930135,15.75,8
1103,2025-05-25T04:59:59.275302,6.50,10
1104,2024-09-16T15:39:20.975856,19.75,7
1105,2024-10-23T05:31:15.231836,35.80,3
1106,2025-04-14T23:19:33.023980,6.50,0
1107,2025-07-21T20:37:38.227860,17.75,9
1108,2024-09-25T15:03:35.234154,45.85,3
1109,2024-12-28T21:48:28.470295,38.00,1
1110,2025-07-10T13:59:24.887167,26.90,11
1111,2025-02-07T21:21:25.058793,5.20,0
1112,2025-03-04T04:41:56.466551,28.70,0
1113,2025-05-25T00:42:42.461209,30.30,6
1114,2025-08-25T15:00:58.113261,9.45,6
1115,2025-03-01T22:00:02.131537,29.80,8
1116,2025-08-18T16:29:43.190694,28.70,9
1117,2024-08-06T03:56:23.053289,5.95,7
1118,2025-01-15T22:30:40.687492,15.40,9
1119,2025-01-16T17:15:23.907686,17.40,5
1120,2025-03-27T01:10:24.053340,12.45,6
1121,2025-08-12T22:25:28.134918,19.05,9
1122,2025-02-12T08:19:44.611824,33.40,7
1123,2024-09-14T04:39:01.003815,31.70,10
1124,2025-05-05T09:07:33.342297,15.45,11
1125,2025-03-25T03:00:38.369109,34.20,8
1126,2024-09-14T05:33:41.142805,14.65,0
1127,2024-08-24T19:19:31.088984,8.70,4
1128,2025-08-19T12:20:04.740563,37.50,4
1129,2024-11-29T23:58:18.434182,35.00,0
1130,2024-08-08T22:42:53.501550,15.20,10
1131,2024-09-25T11:23:49.350515,6.95,2
1132,2025-08-07T19:08:47.851839,37.70,6
1133,2025-01-06T15:32:03.304082,25.45,6
1134,2025-01-05T23:05:51.388344,37.75,0
1135,2025-07-10T08:05:08.008532,15.55,11
1136,2024-10-25T23:34:07.747049,14.75,7
1137,2024-09-08T10:04:10.558983,34.25,7
1138,2025-05-20T04:54:04.239360,23.10,0
1139,2025-09-19T12:26:05.607997,29.65,6
1140,2024-09-24T18:50:10.197727,14.70,6
1141,2025-06-28T04:52:02.358944,24.00,5
1142,2024-09-13T20:00:14.235391,8.70,4
1143,2025-01-01T07:00:09.245144,33.75,8
1144,2024-10-16T06:53:04.002523,11.70,2
1145,2024-11-17T01:11:10.848091,8.95,9
1146,2025-07-17T22:48:52.369673,16.00,5
1147,2024-07-06T01:04:06.460147,10.25,2
1148,2025-03-19T02:56:56.279970,7.50,11
1149,2024-08-01T16:14:17.922300,18.70,2
1150,2025-01-14T18:27:44.873989,15.20,9
1151,2025-05-24T10:05:24.418527,40.60,4
1152,2025-07-23T17:53:55.383440,37.50,6
1153,2024-10-30T08:02:15.454470,17.70,2
1154,2025-07-26T23:12:01.629041,13.45,7
1155,2024-09-12T22:32:23.809861,38.55,3
